drug_row,drug_col,cell_line,mean_synergy,std,ci_low,ci_high,conservative_score,topk_probability
45,6,50,-0.8552296216043351,1.279177951372968,-3.3624184062953524,1.6519591630866821,-2.1344075729773033,0.0
111,60,57,-1.1599708835966358,0.9768365490273005,-3.0745705196901447,0.7546287524968733,-2.1368074326239364,0.0
111,64,35,-1.2236718444404344,0.9132641641419501,-3.0136696061586568,0.5663259172777877,-2.1369360085823845,0.0
64,70,24,-0.6494343970344154,1.489614214486024,-3.5690782574270226,2.2702094633581917,-2.1390486115204395,0.0
111,80,14,-1.2636641563902498,0.8967508444729485,-3.021295811557229,0.4939674987767293,-2.1604150008631984,0.0
6,70,12,-0.12075252806406125,2.050832025874739,-4.140383298778549,3.8988782426504267,-2.1715845539388003,0.01
111,99,0,-1.0773335675063844,1.106007086101901,-3.24510745626611,1.0904403212533413,-2.183340653608285,0.0
60,32,29,-1.062662204890116,1.1307172549388047,-3.278868024570173,1.1535436147899412,-2.193379459828921,0.0
111,99,37,-1.206696979123187,1.0590053558919383,-3.282347476671386,0.8689535184250121,-2.265702335015125,0.0
99,45,24,-1.3185624769309399,0.9511456210265729,-3.1828078941430227,0.545682940281143,-2.269708097957513,0.0
111,80,42,-1.465416548192329,0.8245254092958467,-3.0814863504121885,0.15065325402753071,-2.2899419574881756,0.0
6,70,2,-0.19606327250199773,2.1230169859240138,-4.357176564913065,3.9650500199090697,-2.3190802584260117,0.01
111,99,18,-1.2452225127867522,1.0868283123893012,-3.3754060050697827,0.8849609794962783,-2.3320508251760534,0.0
64,6,38,-1.0348636787239958,1.3180333198345002,-3.6182089855996162,1.5484816281516247,-2.3528969985584958,0.0
64,99,15,-1.3146394454414645,1.0467644148743,-3.3662976985950923,0.7370188077121635,-2.3614038603157645,0.0
111,43,32,-1.7088351310325451,0.6794933275398278,-3.0406420530106075,-0.37702820905448253,-2.388328458572373,0.0
111,60,21,-1.387373493236455,1.0172195502044261,-3.38112381163713,0.6063768251642201,-2.4045930434408813,0.0
111,117,16,-1.2489838702051224,1.184781671165106,-3.57115594568873,1.0731882052784856,-2.4337655413702284,0.0
111,99,35,-1.4048154389723482,1.0338086295623559,-3.4310803529145657,0.6214494749698691,-2.438624068534704,0.0
111,60,45,-1.5818834064057317,0.8782734508275556,-3.303299370027741,0.13953255721627733,-2.4601568572332875,0.0
38,117,4,-0.41883835446764567,2.0429099782334044,-4.422941911805118,3.5852652028698273,-2.46174833270105,0.0
64,43,24,-1.5751988100224412,0.8991728602939055,-3.3375776161984962,0.18717999615361358,-2.474371670316347,0.0
111,45,12,-1.5154499145363283,0.9866650423845321,-3.449313397610011,0.4184135685373547,-2.5021149569208605,0.0
111,43,5,-1.591237328787363,0.9241901104327548,-3.402649945235562,0.2201752876608365,-2.515427439220118,0.0
70,6,2,-0.2411964001954345,2.2806131624102464,-4.711198198519518,4.228805398128649,-2.521809562605681,0.0
36,70,31,-0.19037658088249265,2.3553875966171836,-4.806936270252173,4.426183108487187,-2.5457641774996764,0.02
75,18,47,-1.742793897103204,0.8090631885450603,-3.328557746651522,-0.1570300475548858,-2.5518570856482645,0.0
111,60,54,-1.704692848230652,0.8529178888785399,-3.3764119104325903,-0.032973786028713814,-2.557610737109192,0.0
80,99,50,-1.5745168325110923,0.9852773283049249,-3.505660395988745,0.3566267309665605,-2.559794160816017,0.0
36,70,1,-0.617755680254005,1.9638663867091,-4.466933798203841,3.231422437695831,-2.5816220669631047,0.0
111,43,38,-1.7532841331472484,0.8313791728517399,-3.3827873119366583,-0.12378095435783831,-2.5846633059989883,0.0
6,45,50,-1.011272955179727,1.5748753072953663,-4.098028557478645,2.075482647119191,-2.5861482624750933,0.0
111,43,8,-1.697639115556741,0.9112637306140037,-3.483716027560188,0.08843779644670624,-2.6089028461707446,0.0
111,64,30,-1.587026333644733,1.023053198936206,-3.5922106035596966,0.41815793627023057,-2.610079532580939,0.0
74,99,53,-1.6045976238006159,1.0090558658568245,-3.5823471208799917,0.3731518732787602,-2.61365348965744,0.0
82,45,17,-1.1284977186863816,1.4988333672545928,-4.066211118505383,1.8092156811326203,-2.627331085940974,0.0
111,80,35,-1.8198771994244975,0.8197723315112544,-3.426630969186556,-0.2131234296624389,-2.6396495309357517,0.0
111,64,37,-1.8275602975557497,0.8142925123993848,-3.423573621858544,-0.23154697325295537,-2.6418528099551346,0.0
111,45,8,-1.6342774826693973,1.0212314151248274,-3.635891056314059,0.36733609097526454,-2.655508897794225,0.0
70,6,11,-1.1825408115298555,1.4731115338140741,-4.069839417805441,1.7047577947457297,-2.6556523453439294,0.0
80,32,32,-1.6173854335784812,1.0446786056062938,-3.664955500566817,0.43018463340985447,-2.662064039184775,0.0
36,6,18,0.01931670510367381,2.691946323953931,-5.256898089846031,5.295531500053379,-2.672629618850257,0.1
111,43,4,-1.5457839346808366,1.1275421654755586,-3.7557665790129313,0.6641987096512583,-2.6733261001563955,0.0
6,70,1,-0.6918991743414877,2.004469645860895,-4.620659680228842,3.236861331545866,-2.6963688202023826,0.01
38,117,41,-0.9048092089824985,1.7957642652948291,-4.424507168960363,2.6148887509953664,-2.7005734742773275,0.01
111,99,1,-1.7779529649346768,0.9314265700778246,-3.603549042287213,0.047643112417859346,-2.709379535012501,0.0
80,117,40,-1.7295765857159606,0.9845921527402707,-3.659377205086891,0.20022403365496988,-2.714168738456231,0.0
6,70,34,-1.001516237356467,1.754281421481885,-4.4399078234609615,2.4368753487480275,-2.755797658838352,0.0
64,99,16,-1.595736046638182,1.1631232016284887,-3.87545752183002,0.6839854285536557,-2.7588592482666705,0.0
64,82,48,-1.5752358122848296,1.1952952947087394,-3.918014589913959,0.7675429653442996,-2.7705311069935687,0.0
6,64,58,-1.3927340195938318,1.392791498386671,-4.122605356431707,1.3371373172440433,-2.7855255179805027,0.0
99,45,0,-1.6732418459545335,1.1374720516304095,-3.9026870671501364,0.5562033752410693,-2.810713897584943,0.0
117,32,18,-1.6464504460753218,1.1720027527632146,-3.9435758414912225,0.650674949340579,-2.8184531988385366,0.0
117,75,53,-2.0236126113093866,0.8145173400781819,-3.620066597862623,-0.4271586247561501,-2.8381299513875686,0.0
99,45,2,-1.8924401848999488,0.9491880181190524,-3.7528487004132915,-0.032031669386606065,-2.841628203019001,0.0
117,32,42,-1.8735248262861073,0.9693427765953321,-3.773436668412958,0.026387015840743544,-2.8428676028814395,0.0
38,117,48,-1.112559460993472,1.736483395578303,-4.516066916326945,2.290947994340002,-2.849042856571775,0.0
45,6,28,-1.2481834940593088,1.621861274352774,-4.427031591790746,1.9306646036721282,-2.870044768412083,0.0
111,64,2,-1.8608523344892343,1.0190503265051054,-3.858190974439241,0.13648630546077234,-2.8799026609943397,0.0
99,43,55,-2.0598388071777842,0.8202047985128343,-3.6674402122629397,-0.45223740209262897,-2.8800436056906187,0.0
80,117,35,-1.8262224506409777,1.0566313027918748,-3.8972198041130524,0.24477490283109682,-2.8828537534328524,0.0
99,43,38,-2.0943013741099206,0.7935612918923725,-3.6496815062189705,-0.5389212420008707,-2.887862666002293,0.0
6,70,36,-0.9496160746055619,1.94224524216797,-4.756416749254782,2.857184600043659,-2.891861316773532,0.0
111,45,9,-2.0859965153467703,0.8243508363524337,-3.7017241545975406,-0.4702688760960003,-2.9103473516992038,0.0
111,80,56,-2.030805050836191,0.8801911275595845,-3.7559796608529763,-0.30563044081940527,-2.9109961783957754,0.0
38,117,16,-1.3020854490873022,1.6124829779731058,-4.46255208591459,1.8583811877399852,-2.914568427060408,0.0
111,45,32,-2.067069083669175,0.8554088206875381,-3.7436703722167497,-0.39046779512160046,-2.9224779043567133,0.0
111,80,30,-2.1485802918372903,0.7851633661209099,-3.6875004894342736,-0.609660094240307,-2.9337436579582,0.0
64,99,28,-1.9849817933015617,0.94988004746749,-3.846746686337842,-0.1232169002652812,-2.9348618407690514,0.0
111,60,26,-2.014282043378946,0.922113471530711,-3.8216244475791394,-0.20693963917875235,-2.936395514909657,0.0
45,6,1,-1.5330846614209126,1.4341372149105358,-4.343993602645563,1.2778242798037376,-2.9672218763314486,0.0
38,117,42,-1.177883575556705,1.8113278031720175,-4.728086069773859,2.3723189186604494,-2.9892113787287222,0.0
64,70,4,-1.4394173086659052,1.5500885948283147,-4.477590954529402,1.5987563371975917,-2.98950590349422,0.0
111,43,3,-2.1750232186078713,0.8481947328512799,-3.83748489499638,-0.5125615422193628,-3.0232179514591513,0.0
38,117,58,-1.4491608734756631,1.6140764946673654,-4.612750803023699,1.7144290560723727,-3.0632373681430285,0.0
111,64,20,-1.9037106007386861,1.1628005987094576,-4.182799774209223,0.3753785727318508,-3.0665111994481435,0.0
99,43,17,-2.138191588280205,0.937658618075442,-3.9760024797080713,-0.3003806968523386,-3.075850206355647,0.0
36,6,58,-0.4555480064070912,2.6378140114853488,-5.625663468918375,4.714567456104192,-3.09336201789244,0.06
111,45,20,-2.101313489995118,0.9931616880115272,-4.047910398497711,-0.15471658149252487,-3.094475178006645,0.0
6,70,40,-1.6063335225530304,1.506889074834246,-4.5598361092281525,1.3471690641220917,-3.1132225973872765,0.0
64,82,55,-2.0483594404238583,1.1160100257884324,-4.235739090969186,0.13902021012146903,-3.1643694662122908,0.0
111,117,53,-2.4664351470148427,0.7188596966004083,-3.875400152351643,-1.0574701416780425,-3.185294843615251,0.0
70,6,23,-1.7328303022124842,1.4525893812478075,-4.579905489458187,1.1142448850332185,-3.1854196834602915,0.0
117,32,29,-2.063336467542986,1.1277313300202747,-4.2736898743827245,0.1470169392967522,-3.191067797563261,0.0
80,117,1,-2.2552658515384767,0.9491867055963014,-4.115671794507227,-0.39485990856972597,-3.204452557134778,0.0
111,99,54,-2.419896919719096,0.7908520361698856,-3.969966910612072,-0.8698269288261202,-3.210748955888982,0.0
45,6,29,-2.142468636763786,1.0751413137857257,-4.249745611783808,-0.035191661743763536,-3.217609950549512,0.0
70,82,7,-1.6057433063498159,1.6163160458672228,-4.7737227562495725,1.5622361435499406,-3.2220593522170384,0.0
60,99,50,-2.4150713600240836,0.8122986798321294,-4.0071767724950575,-0.8229659475531099,-3.227370039856213,0.0
111,43,33,-2.4307415858057575,0.7994600314132366,-3.9976832473757016,-0.8637999242358136,-3.2302016172189942,0.0
111,80,9,-2.487305894487185,0.7430760938706898,-3.943735038473737,-1.0308767505006329,-3.2303819883578746,0.0
80,117,18,-2.2281094006765674,1.0146682428257525,-4.216859156615042,-0.23935964473809257,-3.24277764350232,0.0
64,45,11,-2.216448043027931,1.0270509789073212,-4.2294679616862805,-0.20342812436958146,-3.2434990219352526,0.0
64,82,23,-2.190390025837963,1.054757601986978,-4.25771492573244,-0.12306512594348629,-3.245147627824941,0.0
6,6,20,-0.7944217773023197,2.4546315918125923,-5.605499697255,4.016656142650362,-3.249053369114912,0.04
45,6,58,-1.8430980530867802,1.4119750151328967,-4.610569082747258,0.9243729765736974,-3.255073068219677,0.0
80,117,45,-2.0901006083718063,1.178969462060708,-4.400880754010794,0.22067953726718148,-3.269070070432514,0.0
111,60,48,-2.2103716412145276,1.0670371240676697,-4.301764404387161,-0.118978878041895,-3.277408765282197,0.0
111,80,48,-2.418080272134198,0.8609729952927212,-4.105587342907931,-0.7305732013604644,-3.279053267426919,0.0
111,43,42,-2.147640692527945,1.1566979868129352,-4.414768746681299,0.11948736162540774,-3.3043386793408804,0.0
64,99,0,-2.273104814339442,1.0466754689341198,-4.324588733450317,-0.22162089522856743,-3.3197802832735617,0.0
117,32,2,-2.1709904711078263,1.1566658776991048,-4.438055591398072,0.09607464918241915,-3.327656348806931,0.0
111,117,58,-2.455056185469649,0.8773604085079485,-4.174682586145228,-0.7354297847940698,-3.332416593977597,0.0
99,45,8,-2.3970762820965477,0.9517075763242523,-4.262423131692082,-0.5317294325010131,-3.3487838584208,0.0
117,32,31,-2.272375805231562,1.0792303820075104,-4.3876673539662825,-0.15708425649684177,-3.3516061872390726,0.0
111,80,25,-2.577115574225602,0.7755573111880415,-4.097207904154163,-1.0570232442970404,-3.3526728854136434,0.0
64,82,47,-2.374016325888119,0.9861210838837835,-4.3068136503003345,-0.4412190014759032,-3.3601374097719026,0.0
64,43,40,-2.438826205812398,0.9291032202948768,-4.259868517590356,-0.6177838940344396,-3.367929426107275,0.0
80,117,43,-2.288607193986594,1.0851016706483783,-4.415406468457416,-0.1618079195157729,-3.373708864634972,0.0
117,32,58,-2.317387667690846,1.0601936523142146,-4.395367226226707,-0.23940810915498512,-3.3775813200050604,0.0
6,45,47,-2.0435136348979523,1.3409370037611315,-4.67175016226977,0.5847228924738652,-3.384450638659084,0.0
80,117,20,-2.4273901274028784,0.9599067895780019,-4.308807434975762,-0.5459728198299947,-3.38729691698088,0.0
111,117,40,-2.601943122054439,0.7882735581610087,-4.146959296050016,-1.0569269480588617,-3.3902166802154476,0.0
45,6,19,-2.0176992216721588,1.3783835672294646,-4.719331013441909,0.6839325700975918,-3.3960827889016234,0.0
64,70,11,-2.2273083705372785,1.1703989013984195,-4.521290217278181,0.06667347620362385,-3.397707271935698,0.0
99,45,4,-2.3131954060191964,1.0979522263912749,-4.465181769746096,-0.1612090422922976,-3.4111476324104713,0.0
111,117,21,-2.592816873302508,0.8305720524506637,-4.2207380961058085,-0.9648956504992072,-3.423388925753172,0.0
80,117,52,-2.4552901193658316,0.9771244455466876,-4.37045403263734,-0.5401262060943239,-3.432414564912519,0.0
70,45,58,-2.273141508966741,1.1667413280791838,-4.559954512001942,0.013671494068459467,-3.439882837045925,0.0
64,70,30,-2.181842705447922,1.271003303749153,-4.673009180796262,0.3093237699004181,-3.452846009197075,0.0
36,6,20,-1.0767006136901116,2.382451152806845,-5.746304873191528,3.5929036458113046,-3.459151766496957,0.02
117,32,38,-2.4587876398969017,1.0063996159637851,-4.43133088718592,-0.486244392607883,-3.4651872558606867,0.0
36,45,38,-2.3024621855837415,1.1745946730738357,-4.604667744808459,-0.00025662635902357067,-3.477056858657577,0.0
111,80,44,-2.8314661743072485,0.6855937363093644,-4.175229897473603,-1.4877024511408943,-3.517059910616613,0.0
60,24,18,-2.6713513312106634,0.8518846728270185,-4.341045289951619,-1.001657372469707,-3.523236004037682,0.0
38,60,29,-2.6969922339439756,0.8436258304198694,-4.350498861566919,-1.0434856063210316,-3.540618064363845,0.0
111,117,25,-2.807506469365548,0.7446664964187457,-4.2670528023462895,-1.3479601363848062,-3.5521729657842935,0.0
111,60,44,-2.805696740343199,0.7522786804550573,-4.280162954035111,-1.3312305266512867,-3.557975420798256,0.0
99,45,32,-2.763757524239699,0.8039117767187607,-4.339424606608469,-1.188090441870928,-3.5676693009584595,0.0
80,117,7,-2.6088083045372437,0.9702683951925997,-4.510534359114739,-0.7070822499597484,-3.5790766997298435,0.0
36,70,3,-1.3821720185224016,2.25034189371318,-5.792842130200235,3.0284980931554313,-3.6325139122355816,0.0
45,6,0,-2.3525969467318637,1.2818286738700695,-4.8649811475172005,0.1597872540534726,-3.634425620601933,0.0
117,32,24,-2.5873348784136634,1.0703820213170527,-4.685283640195086,-0.48938611663223996,-3.6577168997307163,0.0
111,45,34,-2.884744643365293,0.7746332106875562,-4.4030257363129035,-1.366463550417683,-3.659377854052849,0.0
111,80,49,-2.806737803298083,0.857447632272733,-4.48733516255264,-1.1261404440435265,-3.664185435570816,0.0
64,6,21,-2.567841593941084,1.1034356231063853,-4.730575415229599,-0.4051077726525687,-3.6712772170474692,0.0
117,32,43,-2.6023209732383714,1.076879419136092,-4.713004634745111,-0.49163731173163105,-3.6792003923744634,0.0
64,82,16,-2.5776637154144098,1.102968938638208,-4.739482835145298,-0.41584459568352194,-3.6806326540526175,0.0
38,117,8,-1.926406254614842,1.7601266501270123,-5.376254488863786,1.523441979634102,-3.6865329047418545,0.0
6,6,1,-0.6157580378236688,3.0819496870204293,-6.656379424383711,5.424863348736372,-3.697707724844098,0.04
43,45,31,-2.8754368576417533,0.8252701214536534,-4.492966295690914,-1.2579074195925926,-3.700706979095407,0.0
82,45,58,-2.81986746665194,0.8947904969495131,-4.573656840672985,-1.0660780926308946,-3.714657963601453,0.0
64,99,24,-2.7009740818202954,1.0169551609003873,-4.694206197185054,-0.7077419664555364,-3.7179292427206825,0.0
80,99,1,-2.826071201425141,0.9010294569771714,-4.592088937100397,-1.0600534657498848,-3.7271006584023123,0.0
60,45,53,-2.8385123043070157,0.9100017909812986,-4.6221158146303605,-1.0549087939836705,-3.7485140952883143,0.0
64,82,40,-2.697017997844812,1.0628257860391683,-4.780156538481582,-0.6138794572080419,-3.75984378388398,0.0
70,6,44,-1.9531166985994886,1.8082777983240472,-5.497341183314621,1.5911077861156437,-3.761394496923536,0.0
32,117,52,-2.8210677942282865,0.9717019076171391,-4.725603533157879,-0.9165320552986937,-3.7927697018454256,0.0
45,6,46,-2.5035643207092932,1.2960305892496033,-5.043784275638515,0.03665563421992912,-3.7995949099588966,0.0
6,64,21,-2.623508774165729,1.182529095636888,-4.94126580161403,-0.30575174671742866,-3.806037869802617,0.0
111,60,22,-2.9470598049438164,0.8614352279197443,-4.635472851666515,-1.2586467582211176,-3.8084950328635605,0.0
45,6,3,-2.443507874035197,1.3675569615351726,-5.123919518644135,0.23690377057374112,-3.8110648355703693,0.0
99,82,58,-3.1227548679701114,0.6933279841359349,-4.481677716876543,-1.763832019063679,-3.8160828521060464,0.0
36,6,25,-1.106588926525092,2.711257430403173,-6.420653490115312,4.2074756370651265,-3.817846356928265,0.02
111,80,43,-3.01679522596686,0.8021547956625691,-4.589018625465496,-1.4445718264682246,-3.818950021629429,0.0
117,32,20,-2.814015173773541,1.0078289573533052,-4.789359930186019,-0.8386704173610626,-3.821844131126846,0.0
38,117,40,-1.9981896519015392,1.8256524749854994,-5.576468502873118,1.5800891990700394,-3.8238421268870386,0.0
99,45,38,-2.8462072474648203,0.9952789997539155,-4.7969540869824945,-0.895460407947146,-3.841486247218736,0.0
111,64,51,-2.485660971820478,1.365873313307246,-5.162772665902681,0.19145072226172433,-3.851534285127724,0.0
36,45,7,-2.587601146263551,1.281527064531437,-5.099394192745168,-0.07580809978193459,-3.8691282107949876,0.0
6,64,1,-2.35443053575957,1.5176807157325005,-5.32908473859527,0.620223667076131,-3.87211125149207,0.0
111,117,50,-3.16868336897441,0.7085616126087633,-4.5574641296875855,-1.779902608261234,-3.877244981583173,0.0
117,32,10,-2.807638950372665,1.069692927560921,-4.904237088392071,-0.7110408123532594,-3.877331877933586,0.0
36,64,18,-2.482479627016337,1.400400373299731,-5.22726435868381,0.2623051046511353,-3.882880000316068,0.0
80,117,48,-2.9318246956497087,0.9672790005623609,-4.827691536751936,-1.0359578545474812,-3.8991036962120695,0.0
80,99,32,-3.1354782507855337,0.7638797399906015,-4.632682541167113,-1.6382739604039547,-3.899357990776135,0.0
80,99,40,-2.918669079081115,0.991078413190215,-4.861182768933936,-0.9761553892282937,-3.90974749227133,0.0
117,32,14,-2.8367026505799675,1.0778679518635932,-4.94932383623261,-0.7240814649273251,-3.9145706024435607,0.0
74,75,33,-3.115072172130899,0.8023358657745604,-4.6876504690490375,-1.5424938752127606,-3.917408037905459,0.0
36,45,20,-2.86263858827088,1.0798421684600854,-4.979129238452647,-0.7461479380891127,-3.9424807567309657,0.0
111,45,26,-2.869090918011087,1.073629572735913,-4.973404880573477,-0.7647769554486974,-3.942720490747,0.0
64,70,36,-2.3504474767045465,1.6039795902255563,-5.494247473546636,0.7933525201375438,-3.9544270669301027,0.0
80,99,47,-2.941543372135419,1.013591205071539,-4.9281821340756355,-0.9549046101952028,-3.955134577206958,0.0
74,117,53,-3.2625527648385306,0.6938462505833944,-4.622491415981983,-1.9026141136950776,-3.9563990154219253,0.0
60,80,50,-3.1801574306365312,0.7992340008872809,-4.746656072375602,-1.6136587888974607,-3.979391431523812,0.0
6,36,20,-1.2746096493393313,2.7198420941409434,-6.60550015385558,4.056280855176917,-3.9944517434802744,0.03
70,6,16,-2.2630619356476718,1.7436750233820038,-5.680664981476399,1.1545411101810554,-4.006736959029675,0.0
45,6,40,-2.8161644781511947,1.1956511885378356,-5.159640807685353,-0.4726881486170371,-4.011815666689031,0.0
111,60,36,-3.274668813601795,0.7400617059747003,-4.725189757312208,-1.8241478698913822,-4.014730519576496,0.0
64,80,53,-3.01744952707672,0.9989248638375504,-4.975342260198319,-1.0595567939551214,-4.016374390914271,0.0
64,99,9,-3.204160056051308,0.8138237661303077,-4.799254637666711,-1.6090654744359048,-4.017983822181615,0.0
