drug_row,drug_col,cell_line,mean_synergy,std,ci_low,ci_high,conservative_score,topk_probability
80,117,7,2.196857934499018,0.41251973353660043,1.3883192567672809,3.0053966122307547,1.7843382009624174,0.0
111,45,17,2.4138814338852743,0.6503066091556767,1.139280479940148,3.6884823878304007,1.7635748247295977,0.0
99,32,26,2.1647515151081884,0.41644684580196756,1.3485156973363321,2.9809873328800447,1.7483046693062207,0.0
111,64,6,2.3598106595259765,0.6338880870108817,1.1173900089846482,3.602231310067305,1.7259225725150946,0.0
111,6,4,2.2284585883858554,0.5395537356994712,1.170933266414892,3.285983910356819,1.6889048526863841,0.0
111,45,26,2.1840816012892015,0.5105164879130394,1.1834692849796442,3.184693917598759,1.6735651133761622,0.0
111,80,13,2.2824301923231176,0.6131393835737089,1.0806770005186481,3.4841833841275873,1.6692908087494087,0.0
38,32,48,2.287266785831731,0.6187988677399336,1.074421005061461,3.500112566602001,1.6684679180917974,0.0
80,32,56,2.0344584433936417,0.3687957405504392,1.311618791914781,2.7572980948725023,1.6656627028432025,0.0
41,99,17,2.207754539094986,0.58792279336204,1.0554258641053875,3.360083214084584,1.619831745732946,0.0
38,32,33,2.141249279435227,0.5282198215503576,1.1059384291965262,3.176560129673928,1.6130294578848696,0.0
80,117,43,2.0411708719588044,0.43087996797134465,1.1966461347349688,2.88569560918264,1.6102909039874598,0.0
80,117,20,2.080718209154645,0.4727018337180346,1.154222615067297,3.0072138032419926,1.6080163754366101,0.0
32,75,52,2.1443169312123223,0.5406023912347657,1.0847362443921815,3.203897618032463,1.6037145399775565,0.0
117,43,27,2.226983953178383,0.6341797296612465,0.9839916830423401,3.469976223314426,1.5928042235171365,0.0
80,117,33,1.966879186524077,0.40379239072634177,1.175446100700447,2.7583122723477067,1.563086795797735,0.0
38,80,9,1.9956659645106491,0.44316902650424395,1.127054672562331,2.8642772564589674,1.552496938006405,0.0
38,32,57,2.0807704949008103,0.5340951615185504,1.0339439783244515,3.127597011477169,1.54667533338226,0.0
111,36,36,2.0848223979758016,0.5399033268780943,1.0266118772947368,3.1430329186568664,1.5449190710977074,0.0
60,70,39,2.08163903691429,0.5544256728137599,0.9949647181993206,3.168313355629259,1.5272133641005299,0.0
70,45,39,2.026839520846852,0.5013796733067106,1.0441353611656994,3.009543680528005,1.5254598475401415,0.0
38,32,23,1.9285990271052758,0.413664104597011,1.1178173820951343,2.7393806721154172,1.5149349225082647,0.0
70,32,12,2.1899264641489182,0.6779161474929694,0.8612108150626983,3.5186421132351384,1.5120103166559489,0.0
38,32,5,1.981085519860162,0.4692100087090429,1.061433902790438,2.900737136929886,1.511875511151119,0.0
111,6,22,1.9463824020288742,0.43540637904474766,1.0929858991011687,2.7997789049565798,1.5109760229841265,0.0
32,99,17,1.9085861688768366,0.4021651303351347,1.1203425134199727,2.6968298243337006,1.5064210385417018,0.0
70,32,36,2.1330093133392283,0.635716748206431,0.8870044868546236,3.379014139823833,1.4972925651327973,0.0
32,18,17,1.8769643485151077,0.3798366642071655,1.1324844866690635,2.621444210361152,1.4971276843079422,0.0
111,99,52,1.9956693779403774,0.512274600447416,0.9916111610634419,2.9997275948173128,1.4833947774929612,0.0
99,32,52,1.9292681702428127,0.458522438343334,1.0305641910898782,2.8279721493957473,1.4707457318994788,0.0
38,32,58,1.9670704670120016,0.5008551204727354,0.9853944308854402,2.948746503138563,1.4662153465392662,0.0
117,70,39,2.22933057812389,0.7632800869483487,0.7333016077051266,3.7253595485426536,1.4660504911755414,0.0
80,117,41,1.7996521980654934,0.3372737770441109,1.138595595059036,2.4607088010719504,1.4623784210213824,0.0
111,38,22,1.85272575622322,0.3920413447123564,1.0843247205870015,2.6211267918594388,1.4606844115108637,0.0
80,32,43,1.8589058707108133,0.3994116156938268,1.0760591039509126,2.641752637470714,1.4594942550169865,0.0
99,24,13,2.154623666256147,0.7035079227274424,0.7757481377103599,3.5334991948019345,1.4511157435287045,0.0
111,32,16,1.9613677802864389,0.5154556635254819,0.9510746797764944,2.9716608807963834,1.445912116760957,0.0
117,70,12,2.0446769283637214,0.5998243977387324,0.869021108795806,3.2203327479316366,1.4448525306249889,0.0
38,32,35,1.931936757206185,0.5069346807160254,0.9383447830027751,2.925528731409595,1.4250020764901596,0.0
64,99,19,1.9164673446896385,0.49466754795304646,0.9469189507016675,2.8860157386776093,1.421799796736592,0.0
80,117,45,1.7909336972872254,0.37349512494294373,1.0588832523990557,2.522984142175395,1.4174385723442817,0.0
38,80,0,1.8536315540928425,0.45994422939186924,0.9521408644847789,2.755122243700906,1.3936873247009733,0.0
70,32,0,1.9123977863462225,0.5291052968397258,0.8753514045403599,2.949444168152085,1.3832924895064966,0.0
38,99,56,1.832329100945833,0.4616907613425949,0.9274152087143469,2.737242993177319,1.370638339603238,0.0
117,18,17,1.7073981099580156,0.34264958870152173,1.035804916103033,2.378991303812998,1.3647485212564938,0.0
70,32,33,1.9256990894330521,0.5619357568525342,0.8243050060020851,3.027093172864019,1.3637633325805179,0.0
60,80,6,1.839702669549506,0.4817745518868358,0.8954245478513078,2.7839807912477044,1.35792811766267,0.0
80,32,4,1.7613077613861732,0.4056804953520431,0.9661739904961687,2.5564415322761778,1.35562726603413,0.0
80,32,21,1.7299596137379198,0.3940526585251222,0.9576164030286803,2.5023028244471592,1.3359069552127976,0.0
80,32,18,1.6974878362398296,0.36690854974723036,0.9783470787352581,2.416628593744401,1.3305792864925992,0.0
70,43,27,1.9356010251303954,0.607300993725834,0.7452910774277608,3.1259109728330303,1.3283000314045614,0.0
111,38,16,1.7392087620111396,0.4145697240107389,0.9266521029500914,2.551765421072188,1.3246390380004007,0.0
80,117,51,1.7279828117941807,0.4172336571821278,0.9102048437172102,2.5457607798711512,1.3107491546120529,0.0
41,117,17,1.8534284367821214,0.5628692871331924,0.7502046340010644,2.9566522395631782,1.290559149648929,0.0
70,117,12,1.982338142767004,0.7018825290091452,0.6066483859090794,3.358027899624928,1.2804556137578587,0.0
38,32,31,1.782554416121197,0.5196170508591889,0.7641049964371869,2.801003835805207,1.2629373652620082,0.0
38,80,43,1.7105201175753648,0.4786027146038598,0.7724587969517996,2.64858143819893,1.231917402971505,0.0
60,80,13,1.8042500457697173,0.5764307378335755,0.6744457996159094,2.934054291923525,1.2278193079361417,0.0
111,64,51,1.902519554211234,0.6773680312223407,0.5748782130154464,3.230160895407022,1.2251515229888934,0.0
80,32,33,1.6178232051855452,0.3953433733721271,0.8429501933761762,2.3926962169949144,1.222479831813418,0.0
80,45,19,1.6574223545670772,0.44123764226168594,0.7925965757341727,2.5222481333999816,1.2161847123053913,0.0
80,32,23,1.5983450791847673,0.3888488544974399,0.8362013243697851,2.3604888339997494,1.2094962246873275,0.0
111,45,8,1.727896223924993,0.5196372430258566,0.7094072275943142,2.746385220255672,1.2082589808991364,0.0
111,36,14,1.6364247174841624,0.4406627646440939,0.7727256987817385,2.5001237361865862,1.1957619528400685,0.0
38,32,40,1.6048828172017853,0.42130311497021905,0.779128711860156,2.430636922543415,1.1835797022315662,0.0
68,32,14,1.5385993443724135,0.3670401761513555,0.8192005991157568,2.25799808962907,1.171559168221058,0.0
117,6,51,1.7619138502021037,0.5972326502509029,0.5913378557103339,2.9324898446938734,1.1646811999512008,0.0
117,32,10,1.5105998384172343,0.34599419901031697,0.832451208357013,2.1887484684774554,1.1646056394069173,0.0
38,80,33,1.6135967823068629,0.45431715401061956,0.7231351604460485,2.504058404167677,1.1592796282962432,0.0
80,32,32,1.5044446351076879,0.3589431141070551,0.8009161314578599,2.2079731387575157,1.1455015210006327,0.0
111,117,7,1.5545715102856592,0.41349231304524775,0.7441265767169737,2.3650164438543446,1.1410791972404115,0.0
70,32,31,1.7246618139200944,0.5884469307970059,0.5713058295579627,2.878017798282226,1.1362148831230885,0.0
70,32,46,1.6765970260813297,0.5463901743178762,0.6056722844182925,2.7475217677443666,1.1302068517634534,0.0
70,32,41,1.6443693314287544,0.5143021699806143,0.6363370782667503,2.6524015845907583,1.1300671614481401,0.0
99,6,17,1.65771412765204,0.528440246220581,0.6219712450597012,2.6934570102443787,1.129273881431459,0.0
60,45,6,1.781793516081513,0.6564249370399314,0.49520063948324755,3.0683863926797788,1.1253685790415817,0.0
38,60,28,1.5191840399262315,0.3988025558931441,0.737531030375669,2.300837049476794,1.1203814840330875,0.0
80,70,8,1.579429579509903,0.47789153261581846,0.6427621755828987,2.516096983436907,1.1015380468940845,0.0
60,80,39,1.5966684912313114,0.5287160818407697,0.5603849708234028,2.6329520116392198,1.0679524093905417,0.0
38,80,40,1.4559765568947982,0.390582194636041,0.6904354554081579,2.2215176583814387,1.0653943622587572,0.0
38,99,17,1.5090871206294045,0.4471460654655514,0.6326808323169237,2.385493408941885,1.061941055163853,0.0
64,70,14,1.4757129813114118,0.41810821857156477,0.6562208729111448,2.2952050897116787,1.057604762739847,0.0
36,99,39,1.5467763707061166,0.4895724681355554,0.587214333160428,2.506338408251805,1.0572039025705613,0.0
60,68,39,1.6159888274661904,0.5734276932157806,0.4920705487632606,2.7399071061691203,1.04256113425041,0.0
111,117,16,1.670424210554311,0.6307215386839278,0.4342099947338125,2.9066384263748093,1.0397026718703832,0.0
38,60,29,1.4146276088618932,0.3790341826400647,0.6717206108873663,2.1575346068364203,1.0355934262218285,0.0
38,80,54,1.4540941343128997,0.4225049820812144,0.6259843694337195,2.28220389919208,1.0315891522316853,0.0
82,43,13,1.6875992076647477,0.6584565349861259,0.39702439909194087,2.9781740162375545,1.029142672678622,0.0
80,43,13,1.7680993000890477,0.7530662781744836,0.29208939486706,3.2441092053110356,1.0150330219145642,0.0
80,117,18,1.3276586263787886,0.32099934655023055,0.6984999071403367,1.9568173456172406,1.006659279828558,0.0
32,117,52,1.316306106362653,0.3103220920880961,0.7080748058699848,1.9245374068553214,1.005984014274557,0.0
80,117,35,1.3098591766674812,0.3050191312997608,0.71202167931995,1.9076966740150123,1.0048400453677204,0.0
111,64,30,1.633904271765678,0.6302777620088885,0.39855985822825657,2.8692486853030994,1.0036265097567894,0.0
74,75,17,1.4447681284153449,0.44170812657595626,0.5790202003264706,2.310516056504219,1.0030600018393887,0.0
80,32,24,1.3350885961077767,0.34358909578189867,0.6616539683752554,2.008523223840298,0.9914995003258781,0.0
80,117,40,1.303818230584813,0.3144228248669678,0.6875494938455561,1.9200869673240697,0.9893954057178451,0.0
99,32,49,1.3771770179404095,0.3916755458305308,0.609492948112569,2.14486108776825,0.9855014721098787,0.0
111,70,46,1.3690126799627425,0.3988365581269882,0.5872930260338456,2.1507323338916393,0.9701761218357543,0.0
38,6,14,1.3668015531460713,0.3967603504873706,0.5891512661908249,2.1444518401013175,0.9700412026587006,0.0
38,80,50,1.3968526150100886,0.429483124646352,0.5550656907032386,2.2386395393169387,0.9673694903637367,0.0
117,32,17,1.2952648586652598,0.3386786816536937,0.6314546426240202,1.9590750747064993,0.956586177011566,0.0
68,70,10,1.4544015327044442,0.51163253516009,0.45160176379066774,2.4572013016182206,0.9427689975443542,0.0
117,68,12,1.403163618985611,0.4658679591436432,0.4900624190640702,2.3162648189071517,0.9372956598419677,0.0
74,70,17,1.3865790029310048,0.45448297627278716,0.495792369436342,2.2773656364256674,0.9320960266582177,0.0
111,6,26,1.3625170837200908,0.4397174207697157,0.5006709390114481,2.2243632284287336,0.9227996629503752,0.0
117,32,20,1.268887859911572,0.3471764837945552,0.5884219516742439,1.9493537681489002,0.9217113761170168,0.0
111,64,41,1.384085272882169,0.46645065552229276,0.4698419880584753,2.298328557705863,0.9176346173598764,0.0
70,32,11,1.3723198818308726,0.45630461871674666,0.47796282914604915,2.2666769345156963,0.916015263114126,0.0
111,6,1,1.3289168685293957,0.41329002599094883,0.5188684175871361,2.138965319471655,0.9156268425384468,0.0
36,117,12,1.305376472200619,0.39119240791938004,0.538639352678634,2.0721135917226037,0.9141840642812389,0.0
70,43,28,1.3234404357177605,0.41363591836157765,0.5127140357290683,2.134166835706453,0.9098045173561828,0.0
36,45,27,1.4302432961091691,0.5404037578647592,0.37105193069424103,2.489434661524097,0.8898395382444099,0.0
36,99,22,1.3744926407634186,0.493505562669188,0.40722173793181016,2.341763543595027,0.8809870780942306,0.0
117,32,14,1.1840892233186633,0.30856452218987995,0.5793027598264986,1.788875686810828,0.8755247011287833,0.0
117,32,52,1.2491555100121885,0.3750834115909733,0.5139920232938808,1.9843189967304962,0.8740720984212151,0.0
80,117,1,1.2578539753151556,0.3956756208845612,0.4823297583814157,2.033378192248896,0.8621783544305944,0.0
38,36,14,1.3071421493565465,0.4488266000060567,0.42744201334467546,2.1868422853684173,0.8583155493504898,0.0
117,32,29,1.2365605614087332,0.38184162664042487,0.4881509731935004,1.9849701496239658,0.8547189347683083,0.0
36,99,19,1.3705975861707975,0.519131786916248,0.3530992838149516,2.3880958885266432,0.8514657992545496,0.0
111,36,1,1.3354042456885813,0.4862207985103461,0.382411480608303,2.2883970107688594,0.8491834471782351,0.0
60,70,19,1.3450946166027893,0.4981483184928722,0.3687239123567597,2.321465320848819,0.8469462981099171,0.0
117,70,30,1.4808832700465304,0.634667009060501,0.23693593228794851,2.7248306078051123,0.8462162609860294,0.0
70,32,35,1.3607758587752803,0.516585679379308,0.34826792719183675,2.373283790358724,0.8441901793959723,0.0
80,70,0,1.2820478413161962,0.4463981480478847,0.40710747114234225,2.15698821149005,0.8356496932683115,0.0
80,70,22,1.3410008796771917,0.5174959609857279,0.3267087961451651,2.3552929632092185,0.8235049186914638,0.0
68,80,52,1.2191066692854298,0.39829550680178866,0.43844747595392397,1.9997658626169357,0.8208111624836412,0.0
68,80,12,1.2245234903922706,0.41576015323662663,0.40963359004848243,2.0394133907360588,0.808763337155644,0.0
64,99,52,1.3141756234650699,0.5096967353680337,0.3151700221437238,2.313181224786416,0.8044788880970362,0.0
68,70,3,1.2548532670388988,0.4551702924256666,0.36271949388459224,2.1469870401932054,0.7996829746132321,0.0
37,75,30,1.2222198499982433,0.42573124098642573,0.3877866176648489,2.056653082331638,0.7964886090118175,0.0
38,60,46,1.08255720409294,0.30643769289268263,0.48193932602328216,1.683175082162598,0.7761195112002575,0.0
80,117,48,1.1859743821898912,0.41423013355475574,0.37408332042256986,1.9978654439572123,0.7717442486351354,0.0
117,6,14,1.1489969022603905,0.3815665793180788,0.4011264067969561,1.8968673977238248,0.7674303229423117,0.0
74,117,52,1.1353002155810816,0.3726181831485922,0.404968576609841,1.8656318545523223,0.7626820324324894,0.0
117,70,0,1.2554322512672558,0.49730708235674875,0.2807103698480282,2.2301541326864833,0.7581251689105071,0.0
80,70,46,1.1878808549307942,0.4419863011435679,0.3215877046894011,2.0541740051721873,0.7458945537872264,0.0
111,70,4,1.1551038242919942,0.41682370023540244,0.33812937183060543,1.972078276753383,0.7382801240565917,0.0
38,68,29,1.0603760182613133,0.32375351538102826,0.42581912811449796,1.6949329084081288,0.7366225028802851,0.0
111,45,12,1.1947712386196914,0.45916172680284173,0.2948142540861216,2.094728223153261,0.7356095118168496,0.0
111,6,51,1.2610821941918209,0.5273680007711251,0.22744091268041577,2.294723475703226,0.7337141934206958,0.0
38,68,9,1.1104472190724137,0.3780953889582241,0.36938025671429453,1.851514181430533,0.7323518301141896,0.0
99,32,28,1.1050424675553814,0.37311671150529685,0.3737337130049996,1.8363512221057632,0.7319257560500845,0.0
80,70,37,1.110142254883856,0.3809495191692599,0.3634811973121066,1.8568033124556054,0.7291927357145961,0.0
74,32,52,1.0844264122215748,0.35553648356389295,0.38757490443634457,1.781277920006805,0.7288899286576818,0.0
99,32,19,1.2212008930658624,0.49435811586524625,0.25225898596997975,2.190142800161745,0.7268427772006162,0.0
117,32,38,1.067620388768699,0.34385144643443816,0.3936715537572002,1.7415692237801979,0.7237689423342608,0.0
38,36,28,1.1538783388081955,0.4337446203705443,0.30373888288192863,2.0040177947344624,0.7201337184376512,0.0
117,6,28,1.0580532807568037,0.33842236935570297,0.39474543681962593,1.7213611246939815,0.7196309114011008,0.0
60,32,29,0.990196491181619,0.2734664029999154,0.45420234130178483,1.5261906410614532,0.7167300881817036,0.0
38,6,28,1.148356156698343,0.4341084101741017,0.29750367275710365,1.9992086406395821,0.7142477465242412,0.0
64,117,6,1.2169015878439815,0.505977334943866,0.22518601135400418,2.2086171643339587,0.7109242529001155,0.0
117,68,52,0.9902735523858796,0.28178208001736815,0.43798067555183795,1.5425664292199213,0.7084914723685114,0.0
117,99,6,1.2943300021326465,0.5872453678299849,0.14332908118587606,2.4453309230794167,0.7070846343026616,0.0
60,117,12,1.0287334415032545,0.32838155695570925,0.3851055898700644,1.6723612931364447,0.7003518845475453,0.0
111,36,6,1.2126878927239009,0.520503218714758,0.19250158404297513,2.232874201404827,0.6921846740091429,0.0
111,45,41,1.1020074374548192,0.4124124445401756,0.293679046156075,1.9103358287535634,0.6895949929146437,0.0
117,70,26,1.1207803757259933,0.4315209175169362,0.27499937739279834,1.9665613740591883,0.6892594582090571,0.0
6,38,36,1.2115727906109666,0.523071952512973,0.1863517636855394,2.2367938175363937,0.6885008380979936,0.0
38,68,36,1.1451288975295553,0.4578378995909329,0.24776661433132674,2.042491180727784,0.6872909979386224,0.0
38,60,30,1.0952278902662986,0.4132294106492092,0.2852982453938486,1.9051575351387486,0.6819984796170895,0.0
60,80,17,1.0299443713871803,0.34882583648642124,0.3462457318737947,1.713643010900566,0.6811185349007591,0.0
111,6,29,1.0863803147071824,0.412458865586818,0.27796093815701917,1.8947996912573457,0.6739214491203644,0.0
74,70,47,1.0515556808206876,0.38274107440918087,0.30138317497869316,1.801728186662682,0.6688146064115068,0.0
64,117,30,1.1995551523564767,0.5313876370445986,0.15803538374906356,2.24107492096389,0.6681675153118781,0.0
111,32,44,1.146347615987425,0.47939018782555864,0.20674284784933017,2.08595238412552,0.6669574281618664,0.0
117,70,47,0.9706172508988672,0.304260875296606,0.3742659353175194,1.5669685664802149,0.6663563756022612,0.0
70,43,52,1.0842760512987832,0.4266514275658222,0.24803925326977172,1.9205128493277948,0.657624623732961,0.0
111,68,7,1.1006196644751423,0.4432181495614369,0.2319120913347259,1.9693272376155586,0.6574015149137054,0.0
45,6,19,1.154195799447697,0.5014634515754696,0.1713274343597767,2.137064164535617,0.6527323478722274,0.0
68,70,37,1.064619655683418,0.4131287845596654,0.25488723794647383,1.8743520734203623,0.6514908711237526,0.0
111,6,44,1.055988679679803,0.4075840862581434,0.257123870613842,1.8548534887457642,0.6484045934216596,0.0
60,45,12,1.0887199953152125,0.44260987228626414,0.22120464563413478,1.9562353449962901,0.6461101230289483,0.0
80,70,48,1.0736345498623905,0.42958491241111607,0.23164812153660297,1.9156209781881781,0.6440496374512744,0.0
64,80,51,1.2056500281479405,0.5616244326438794,0.10486614016593698,2.306433916129944,0.6440255955040611,0.0
117,6,22,0.9395354441680422,0.3007239010082121,0.3501165981919465,1.528954290144138,0.6388115431598301,0.0
38,68,22,1.0380405312502616,0.4037687101570006,0.24665385934254047,1.8294272031579828,0.634271821093261,0.0
60,32,2,1.0458092711103646,0.4132828147791978,0.23577495414313687,1.8558435880775923,0.6325264563311668,0.0
111,38,45,1.0203286683361656,0.39463812429901635,0.24683794471009357,1.7938193919622378,0.6256905440371493,0.0
111,68,17,1.1505940436949684,0.5253262662927026,0.12095456176127128,2.1802335256286653,0.6252677774022658,0.0
111,36,44,1.0583411427722205,0.4335987151049651,0.20848766116648887,1.908194624377952,0.6247424276672553,0.0
64,117,10,0.9609304298640146,0.35002099346218424,0.2748892826781335,1.6469715770498956,0.6109094364018304,0.0
99,32,56,0.9091820172254909,0.29873859920775064,0.3236543627782996,1.4947096716726822,0.6104434180177403,0.0
64,80,7,1.0354975115096559,0.4292073279184573,0.19425114878947958,1.8767438742298321,0.6062901835911986,0.0
117,6,53,0.9822590813395706,0.3765156520229359,0.24428840337461621,1.720229759304525,0.6057434293166347,0.0
36,117,22,0.9321247028914227,0.3265743877009181,0.29203890299762314,1.5722105027852222,0.6055503151905046,0.0
38,6,22,0.95699673521769,0.3583259201360944,0.254677931750945,1.6593155386844352,0.5986708150815956,0.0
111,6,47,1.0668399450561148,0.4737601846835925,0.13826998307627358,1.995409907035956,0.5930797603725223,0.0
64,70,22,1.043946967916639,0.4517311651972052,0.15855388413011695,1.9293400517031611,0.592215802719434,0.0
70,43,7,0.9866187337808171,0.3956067366585346,0.21122952993008937,1.762007937631545,0.5910119971222825,0.0
117,70,16,1.0759871005160668,0.48953252541738707,0.11650335069798823,2.0354708503341454,0.5864545750986798,0.0
38,68,2,0.9885408916618281,0.41240368690491447,0.18022966532819573,1.7968521179954604,0.5761372047569137,0.0
117,32,43,0.844525671913351,0.27830613967666007,0.2990456381470973,1.390005705679605,0.566219532236691,0.0
117,6,47,0.9885785451920192,0.4260313977242022,0.1535570056525829,1.8236000847314555,0.562547147467817,0.0
117,6,6,0.9995343324426155,0.43748356448311315,0.14206654605571367,1.8570021188295174,0.5620507679595024,0.0
60,117,28,0.8192414113974967,0.25955409394607104,0.3105153872631975,1.327967435531796,0.5596873174514256,0.0
111,99,36,1.1219683122970625,0.5645605773814485,0.015429580629423567,2.2285070439647017,0.557407734915614,0.0
64,45,29,1.051377918878981,0.49427081316385146,0.08260712507783208,2.02014871268013,0.5571071057151294,0.0
60,32,36,0.9909876297722536,0.44134054724605076,0.1259601571699942,1.856015102374513,0.5496470825262029,0.0
117,45,51,1.1456021798132507,0.5962765447185528,-0.023099847835112763,2.314304207461614,0.5493256350946979,0.0
117,32,42,0.8374492760055825,0.29039943284587105,0.2682663876276753,1.4066321643834896,0.5470498431597115,0.0
111,36,8,0.9204378915025456,0.3755313712842063,0.18439640378550137,1.65647937921959,0.5449065202183394,0.0
111,68,26,0.8525432528436917,0.3137389909899317,0.23761483050342558,1.4674716751839578,0.5388042618537601,0.0
82,45,27,1.0934930354030437,0.5631453611405164,-0.01027187243236849,2.197257943238456,0.5303476742625273,0.0
38,6,53,0.8588086228099868,0.32890298286488706,0.21415877639480818,1.5034584692251656,0.5299056399450998,0.0
64,45,28,1.0402726085573848,0.5118554463204155,0.03703593376937042,2.043509283345399,0.5284171622369693,0.0
38,60,12,0.9455154352102773,0.41873562812945864,0.12479360407653839,1.766237266344016,0.5267798070808186,0.0
38,68,53,0.8279742992202158,0.3034924197749956,0.23312915646122445,1.422819441979207,0.5244818794452202,0.0
82,45,13,1.0153312610971077,0.4976483529212295,0.039940489371497856,1.9907220328227175,0.5176829081758783,0.0
38,6,55,0.8915325001164862,0.3796550576762917,0.1474085870709545,1.635656413162018,0.5118774424401945,0.0
41,117,33,0.8943233641883371,0.3836843301589745,0.14230207707674714,1.6463446512999271,0.5106390340293626,0.0
38,60,44,0.9001995550069939,0.4036231530404702,0.10909817504767227,1.6913009349663155,0.4965764019665237,0.0
80,99,30,0.8742486891707445,0.3824775833531878,0.12459262579849639,1.6239047525429926,0.4917711058175567,0.0
70,43,46,0.8563302590323426,0.3659257832676168,0.13911572382781368,1.5735447942368714,0.4904044757647258,0.0
117,99,36,0.8462491671626683,0.3580904455048388,0.1443918939731842,1.5481064403521523,0.4881587216578295,0.0
117,32,51,0.8333417379662887,0.34794375974162345,0.15137196887270676,1.5153115070598706,0.4853979782246653,0.0
80,70,56,0.9023141127006847,0.4240792154724051,0.07111885037477073,1.7335093750265989,0.4782348972282796,0.0
70,117,47,0.9295574892454134,0.4531926472623494,0.04129990061120847,1.8178150778796183,0.47636484198306395,0.0
